"latitude","longitude","acc"
"41.3493554","2.1070982","3"
"41.3061698","2.1070982","3"
"41.3997386","2.1844724","3"
"41.3664497","2.1448856","3"
"41.3979392","2.1961685","3"
"41.4240305","2.1889709","3"
"41.4231308","2.19167","3"
"41.3997386","2.1745757","3"
"41.4141338","2.1835727","3"
"41.3547536","2.1250922","3"
"41.3853434","2.1124964","3"
"41.3844437","2.2015667","3"
"41.3484557","2.0612135","3"
"41.4150335","2.1709769","3"
"41.4348269","2.1871715","3"
"41.3853434","2.1142958","3"
"41.3844437","2.1520832","3"
"41.4249302","2.1421865","3"
"41.4078359","2.1520832","3"
"41.4051368","2.1403871","3"
"41.3682491","2.1448856","3"
"41.3844437","2.1232928","3"
"41.4186323","2.2222598","3"
"41.3763464","2.0873048","3"
"41.3934407","2.1115967","3"
"41.3628509","2.1421865","3"
"41.3862431","2.1538826","3"
"41.3556533","2.155682","3"
"41.4051368","2.1898706","3"
"41.3979392","2.1871715","3"
"41.3799452","2.1538826","3"
"41.4366263","2.182673","3"
"41.36555","2.1862718","3"
"41.3601518","2.1673781","3"
"41.3997386","2.1448856","3"
"41.4114347","2.1619799","3"
"41.4177326","2.1412868","3"
"41.4276293","2.2204604","3"
"41.3574527","2.1619799","3"
"41.3817446","2.1511835","3"
"41.3736473","2.0846057","3"
"41.3628509","2.1682778","3"
"41.3610515","2.1790742","3"
"41.347556","2.110697","3"
"41.4267296","2.1835727","3"
"41.347556","2.074709","3"
"41.4078359","2.1772748","3"
"41.4114347","2.1628796","3"
"41.3934407","2.0612135","3"
"41.3682491","2.1358886","3"
"41.3241638","2.1358886","3"
"41.4042371","2.1988676","3"
"41.4060365","2.1610802","3"
"41.3691488","2.0945024","3"
"41.3997386","2.1889709","3"
"41.4366263","2.1880712","3"
"41.4042371","2.1628796","3"
"41.3070695","2.0756087","3"
"41.3574527","2.1700772","3"
"41.3214647","2.1439859","3"
"41.3826443","2.1475847","3"
"41.3898419","2.1295907","3"
"41.3736473","2.155682","3"
"41.3628509","2.1601805","3"
"41.410535","2.2033661","3"
"41.4177326","2.1133961","3"
"41.3979392","2.1727763","3"
"41.3268629","2.0612135","3"
"41.4366263","2.0531162","3"
"41.3979392","2.1313901","3"
"41.3988389","2.1511835","3"
"41.4006383","2.1052988","3"
"41.4276293","2.2330562","3"
"41.4033374","2.1367883","3"
"41.3934407","2.1430862","3"
"41.3223644","2.1349889","3"
"41.4186323","2.1205937","3"
"41.4006383","2.2114634","3"
"41.3952401","2.0603138","3"
"41.3718479","2.1421865","3"
"41.3988389","2.2132628","3"
"41.4231308","2.137688","3"
"41.4339272","2.2393541","3"
"41.3898419","2.128691","3"
"41.4042371","2.1457853","3"
"41.4204317","2.1043991","3"
"41.3538539","2.1763751","3"
"41.4294287","2.1862718","3"
"41.3601518","2.2015667","3"
"41.3592521","2.173676","3"
"41.4033374","2.1655787","3"
"41.3691488","2.128691","3"
"41.410535","2.2114634","3"
"41.4132341","2.1709769","3"
"41.3736473","2.1808736","3"
"41.4006383","2.1943691","3"
"41.4348269","2.1151955","3"
"41.3430575","2.1133961","3"
"41.347556","2.0450189","3"
"41.3862431","2.1034994","3"
"41.4312281","2.1610802","3"
"41.410535","2.2159619","3"
"41.3808449","2.1583811","3"
"41.3979392","2.1205937","3"
"41.3808449","2.1520832","3"
"41.3826443","2.1241925","3"
"41.4303284","2.1943691","3"
"41.4096353","2.137688","3"
"41.3826443","2.0594141","3"
"41.3808449","2.1430862","3"
"41.3529542","2.0963018","3"
"41.4123344","2.1889709","3"
"41.3988389","2.1754754","3"
"41.419532","2.2330562","3"
"41.4213314","2.1871715","3"
"41.3970395","2.2069649","3"
"41.383544","2.0801072","3"
"41.4294287","2.0315234","3"
"41.4159332","2.1898706","3"
"41.3844437","2.1223931","3"
"41.3628509","2.1862718","3"
"41.4024377","2.1700772","3"
"41.4294287","2.1511835","3"
"41.3700485","2.0675114","3"
"41.3601518","2.0981012","3"
"41.4168329","2.1358886","3"
"41.4051368","2.2087643","3"
"41.4213314","2.1655787","3"
"41.3718479","2.0756087","3"
"41.4114347","2.1484844","3"
"41.4132341","2.1997673","3"
"41.4339272","2.1880712","3"
"41.4150335","2.1592808","3"
"41.4204317","2.164679","3"
"41.3763464","2.1610802","3"
"41.4150335","2.2330562","3"
"41.4114347","2.1700772","3"
"41.4186323","2.2249589","3"
"41.3628509","2.1844724","3"
"41.3646503","2.1223931","3"
"41.3529542","2.0855054","3"
"41.3619512","2.0432195","3"
"41.428529","2.1529829","3"
"41.3763464","2.119694","3"
"41.3862431","2.1520832","3"
"41.4294287","2.1484844","3"
"41.4168329","2.1439859","3"
"41.3538539","2.0684111","3"
"41.437526","2.1484844","3"
"41.4042371","2.1394874","3"
"41.3574527","2.1008003","3"
"41.3439572","2.1088976","3"
"41.428529","2.1808736","3"
"41.3736473","2.0900039","3"
"41.4330275","2.1637793","3"
"41.4204317","2.1331895","3"
"41.3646503","2.1862718","3"
"41.3988389","2.1925697","3"
"41.3520545","2.1241925","3"
"41.3781458","2.1583811","3"
"41.3916413","2.1403871","3"
"41.3610515","2.0612135","3"
"41.3583524","2.1025997","3"
"41.3187656","2.1349889","3"
"41.4240305","2.1934694","3"
"41.437526","2.1475847","3"
"41.3916413","2.1727763","3"
"41.4033374","2.0873048","3"
"41.4177326","2.0981012","3"
"41.3826443","2.0441192","3"
"41.3664497","2.1043991","3"
"41.4339272","2.038721","3"
"41.3871428","2.1592808","3"
"41.356553","2.1754754","3"
"41.3880425","2.1214934","3"
"41.3538539","2.0648123","3"
"41.4006383","2.1727763","3"
"41.4060365","2.2087643","3"
"41.4096353","2.1772748","3"
"41.4249302","2.2087643","3"
"41.3970395","2.1835727","3"
"41.3079692","2.1232928","3"
"41.4204317","2.1961685","3"
"41.4267296","2.0981012","3"
"41.3520545","2.1700772","3"
"41.3889422","2.1970682","3"
"41.3043704","2.0999006","3"
"41.3844437","2.1421865","3"
"41.356553","2.1268916","3"
"41.4150335","2.1583811","3"
"41.3664497","2.1880712","3"
"41.4366263","2.1691775","3"
"41.3916413","2.1412868","3"
"41.4051368","2.137688","3"
"41.4051368","2.1844724","3"
"41.4150335","2.1079979","3"
"41.3916413","2.1223931","3"
"41.3331608","2.1115967","3"
"41.3907416","2.1160952","3"
"41.3538539","2.1133961","3"
"41.4069362","2.1943691","3"
"41.4168329","2.1772748","3"
"41.374547","2.1844724","3"
"41.4060365","2.1691775","3"
"41.3628509","2.0738093","3"
"41.3862431","2.1583811","3"
"41.3259632","2.1008003","3"
"41.4249302","2.2114634","3"
"41.3808449","2.0450189","3"
"41.4087356","2.1925697","3"
"41.4222311","2.1205937","3"
"41.3952401","2.1151955","3"
"41.4006383","2.200667","3"
"41.3943404","2.1313901","3"
"41.3952401","2.1808736","3"
"41.4141338","2.1160952","3"
"41.3628509","2.1790742","3"
"41.3313614","2.0918033","3"
"41.4303284","2.1790742","3"
"41.3772461","2.1151955","3"
"41.3052701","2.0774081","3"
"41.3043704","2.0738093","3"
"41.3538539","2.0891042","3"
"41.3709482","2.1781745","3"
"41.4330275","2.1664784","3"
"41.3520545","2.1214934","3"
"41.437526","2.1655787","3"
"41.3574527","2.128691","3"
"41.4123344","2.1898706","3"
"41.3529542","2.0684111","3"
"41.4303284","2.2375547","3"
"41.4033374","2.1493841","3"
"41.3952401","2.0621132","3"
"41.3853434","2.1052988","3"
"41.4033374","2.2042658","3"
"41.3736473","2.1304904","3"
"41.4141338","2.2195607","3"
"41.4276293","2.236655","3"
"41.4087356","2.1952688","3"
"41.3097686","2.0486177","3"
"41.4204317","2.182673","3"
"41.3610515","2.1385877","3"
"41.3709482","2.0972015","3"
"41.3979392","2.1790742","3"
"41.311568","2.0360219","3"
"41.3799452","2.1907703","3"
"41.4366263","2.1475847","3"
"41.3286623","2.1043991","3"
"41.3718479","2.1448856","3"
"41.3871428","2.1160952","3"
"41.3034707","2.0819066","3"
"41.401538","2.164679","3"
"41.3511548","2.1628796","3"
"41.3907416","2.0963018","3"
"41.4267296","2.1511835","3"
"41.4366263","2.1943691","3"
"41.410535","2.1529829","3"
"41.4096353","2.1502838","3"
"41.4150335","2.1610802","3"
"41.410535","2.0549156","3"
"41.3088689","2.1124964","3"
"41.4069362","2.1952688","3"
"41.3610515","2.1295907","3"
"41.4150335","2.1934694","3"
"41.3754467","2.1295907","3"
"41.4087356","2.1637793","3"
"41.4132341","2.1637793","3"
"41.4051368","2.1709769","3"
"41.410535","2.1547823","3"
"41.401538","2.1799739","3"
"41.4177326","2.1610802","3"
"41.3709482","2.1880712","3"
"41.4132341","2.1673781","2"
"41.4123344","2.2114634","2"
"41.4033374","2.1637793","2"
"41.356553","2.1664784","2"
"41.3052701","2.1008003","2"
"41.4123344","2.1808736","2"
"41.3502551","2.1070982","2"
"41.3934407","2.1745757","2"
"41.4132341","2.1070982","2"
"41.428529","2.218661","2"
"41.3484557","2.1502838","2"
"41.4177326","2.1700772","2"
"41.4339272","2.1889709","2"
"41.3718479","2.1871715","2"
"41.4060365","2.1700772","2"
"41.4069362","2.1907703","2"
"41.3718479","2.1907703","2"
"41.3250635","2.0702105","2"
"41.4060365","2.1664784","2"
"41.3979392","2.1763751","2"
"41.3898419","2.1223931","2"
"41.3961398","2.1925697","2"
"41.4051368","2.1430862","2"
"41.4060365","2.1574814","2"
"41.4339272","2.1385877","2"
"41.4222311","2.2285577","2"
"41.4132341","2.1808736","2"
"41.3979392","2.1772748","2"
"41.4204317","2.2114634","2"
"41.410535","2.2294574","2"
"41.4204317","2.1394874","2"
"41.3052701","2.083706","2"
"41.3610515","2.1718766","2"
"41.4123344","2.155682","2"
"41.3988389","2.119694","2"
"41.3916413","2.1349889","2"
"41.4114347","2.1367883","2"
"41.3610515","2.110697","2"
"41.4042371","2.1952688","2"
"41.3718479","2.164679","2"
"41.4177326","2.1790742","2"
"41.428529","2.1898706","2"
"41.4267296","2.1907703","2"
"41.383544","2.1142958","2"
"41.4078359","2.1412868","2"
"41.3538539","2.1610802","2"
"41.3844437","2.1412868","2"
"41.4222311","2.1880712","2"
"41.3619512","2.1403871","2"
"41.3727476","2.1187943","2"
"41.4168329","2.1214934","2"
"41.4006383","2.1754754","2"
"41.3421578","2.0423198","2"
"41.3610515","2.1835727","2"
"41.4213314","2.1970682","2"
"41.410535","2.1961685","2"
"41.4330275","2.1853721","2"
"41.4168329","2.1745757","2"
"41.3808449","2.1502838","2"
"41.3610515","2.047718","2"
"41.4240305","2.1277913","2"
"41.4069362","2.1547823","2"
"41.3961398","2.128691","2"
"41.3979392","2.1403871","2"
"41.4186323","2.1682778","2"
"41.3889422","2.2105637","2"
"41.3646503","2.1637793","2"
"41.4339272","2.1709769","2"
"41.3583524","2.1691775","2"
"41.4150335","2.1565817","2"
"41.4186323","2.1403871","2"
"41.4096353","2.1412868","2"
"41.4213314","2.1673781","2"
"41.3871428","2.1493841","2"
"41.4159332","2.2249589","2"
"41.3763464","2.1529829","2"
"41.3610515","2.0981012","2"
"41.3520545","2.0963018","2"
"41.3052701","2.1151955","2"
"41.3880425","2.2024664","2"
"41.383544","2.1017","2"
"41.3898419","2.1187943","2"
"41.4186323","2.0972015","2"
"41.3862431","2.1124964","2"
"41.4240305","2.19167","2"
"41.4312281","2.0324231","2"
"41.3943404","2.1835727","2"
"41.3790455","2.1574814","2"
"41.3709482","2.1835727","2"
"41.4042371","2.2060652","2"
"41.437526","2.1520832","2"
"41.3934407","2.0756087","2"
"41.3610515","2.1637793","2"
"41.4213314","2.200667","2"
"41.3772461","2.1214934","2"
"41.3916413","2.1358886","2"
"41.3250635","2.1403871","2"
"41.4303284","2.19167","2"
"41.3547536","2.0873048","2"
"41.3502551","2.0612135","2"
"41.3961398","2.1151955","2"
"41.4141338","2.1673781","2"
"41.3511548","2.128691","2"
"41.4177326","2.155682","2"
"41.3916413","2.128691","2"
"41.3556533","2.1889709","2"
"41.3700485","2.1835727","2"
"41.3979392","2.2078646","2"
"41.4024377","2.1259919","2"
"41.347556","2.0432195","2"
"41.3781458","2.1430862","2"
"41.3853434","2.1457853","2"
"41.4087356","2.1484844","2"
"41.3961398","2.1430862","2"
"41.3673494","2.146685","2"
"41.3772461","2.200667","2"
"41.4150335","2.1313901","2"
"41.4276293","2.1601805","2"
"41.3961398","2.1412868","2"
"41.4060365","2.1835727","2"
"41.4231308","2.1547823","2"
"41.3844437","2.1574814","2"
"41.3664497","2.1853721","2"
"41.3700485","2.1682778","2"
"41.3331608","2.1520832","2"
"41.3493554","2.1061985","2"
"41.3907416","2.1907703","2"
"41.4240305","2.1772748","2"
"41.4033374","2.1781745","2"
"41.3646503","2.1700772","2"
"41.3592521","2.0891042","2"
"41.3601518","2.0504171","2"
"41.3952401","2.1412868","2"
"41.3988389","2.1970682","2"
"41.3988389","2.1907703","2"
"41.3448569","2.1304904","2"
"41.3601518","2.1970682","2"
"41.3916413","2.1952688","2"
"41.4069362","2.1844724","2"
"41.3898419","2.1412868","2"
"41.4096353","2.0540159","2"
"41.3628509","2.1385877","2"
"41.3052701","2.0972015","2"
"41.3979392","2.1331895","2"
"41.4168329","2.2123631","2"
"41.3889422","2.1160952","2"
"41.3916413","2.1151955","2"
"41.383544","2.1988676","2"
"41.4177326","2.2249589","2"
"41.4168329","2.1133961","2"
"41.3907416","2.1925697","2"
"41.4123344","2.1709769","2"
"41.3853434","2.0423198","2"
"41.383544","2.1079979","2"
"41.3871428","2.1430862","2"
"41.374547","2.110697","2"
"41.356553","2.137688","2"
"41.3664497","2.1700772","2"
"41.3403584","2.0432195","2"
"41.3538539","2.1142958","2"
"41.4087356","2.1538826","2"
"41.3979392","2.1304904","2"
"41.3601518","2.1790742","2"
"41.356553","2.1313901","2"
"41.392541","2.1925697","2"
"41.3934407","2.2042658","2"
"41.3907416","2.1493841","2"
"41.4249302","2.2312568","2"
"41.4186323","2.1142958","2"
"41.3736473","2.1457853","2"
"41.3979392","2.1043991","2"
"41.4204317","2.2033661","2"
"41.4096353","2.1808736","2"
"41.3952401","2.0594141","2"
"41.4222311","2.2348556","2"
"41.4240305","2.1367883","2"
"41.4042371","2.2150622","2"
"41.4033374","2.1430862","2"
"41.3619512","2.0891042","2"
"41.428529","2.1511835","2"
"41.4186323","2.1394874","2"
"41.3556533","2.1682778","2"
"41.3574527","2.0675114","2"
"41.4276293","2.1637793","2"
"41.401538","2.1898706","2"
"41.3466563","2.0765084","2"
"41.3799452","2.1961685","2"
"41.4024377","2.1367883","2"
"41.410535","2.1313901","2"
"41.3601518","2.1682778","2"
"41.401538","2.1637793","2"
"41.3889422","2.1421865","2"
"41.4258299","2.1187943","2"
"41.4123344","2.1565817","2"
"41.4357266","2.2231595","2"
"41.3970395","2.1223931","2"
"41.3790455","2.1241925","2"
"41.3808449","2.1448856","2"
"41.3601518","2.1475847","2"
"41.3970395","2.1880712","2"
"41.3529542","2.0441192","2"
"41.4024377","2.1151955","2"
"41.4069362","2.2249589","2"
"41.4141338","2.1682778","2"
"41.383544","2.1151955","2"
"41.3556533","2.1232928","2"
"41.4186323","2.1187943","2"
"41.3070695","2.1250922","2"
"41.3934407","2.137688","2"
"41.4051368","2.1017","2"
"41.4168329","2.1412868","2"
"41.3412581","2.0783078","2"
"41.4348269","2.1817733","2"
"41.410535","2.1520832","2"
"41.4258299","2.2375547","2"
"41.3457566","2.110697","2"
"41.4177326","2.1457853","2"
"41.356553","2.1898706","2"
"41.410535","2.1970682","2"
"41.4159332","2.2114634","2"
"41.3979392","2.1538826","2"
"41.3772461","2.1547823","2"
"41.4159332","2.1097973","2"
"41.4078359","2.173676","2"
"41.3619512","2.0315234","2"
"41.4123344","2.0549156","2"
"41.419532","2.1412868","2"
"41.4096353","2.2123631","2"
"41.4339272","2.155682","2"
"41.4150335","2.137688","2"
"41.3574527","2.0729096","2"
"41.4321278","2.2195607","2"
"41.4132341","2.1862718","2"
"41.3646503","2.1745757","2"
"41.3907416","2.1331895","2"
"41.4294287","2.2150622","2"
"41.3142671","2.0909036","2"
"41.437526","2.2195607","2"
"41.3502551","2.2267583","2"
"41.3601518","2.1017","2"
"41.3583524","2.1700772","2"
"41.4069362","2.164679","2"
"41.356553","2.1682778","2"
"41.3673494","2.1412868","2"
"41.3448569","2.0756087","2"
"41.3970395","2.2123631","2"
"41.3538539","2.1682778","2"
"41.4168329","2.2231595","2"
"41.3817446","2.1079979","2"
"41.4303284","2.1592808","2"
"41.4276293","2.1268916","2"
"41.356553","2.2519499","2"
"41.3502551","2.0378213","2"
"41.3556533","2.0648123","2"
"41.3034707","2.1304904","2"
"41.4168329","2.1367883","2"
"41.4150335","2.1115967","2"
"41.3457566","2.0702105","2"
"41.4150335","2.1340892","2"
"41.3538539","2.1268916","2"
"41.3763464","2.1403871","2"
"41.3961398","2.1970682","2"
"41.3970395","2.2051655","2"
"41.4096353","2.1934694","2"
"41.3646503","2.1844724","2"
"41.4240305","2.1430862","2"
"41.3466563","2.1151955","2"
"41.3988389","2.2015667","2"
"41.3610515","2.1709769","2"
"41.3637506","2.1322898","2"
"41.4042371","2.1034994","2"
"41.3556533","2.137688","2"
"41.4357266","2.1925697","2"
"41.3826443","2.0603138","2"
"41.3970395","2.1304904","2"
"41.3547536","2.1682778","2"
"41.392541","2.0612135","2"
"41.3394587","2.0378213","2"
"41.4150335","2.1898706","2"
"41.3601518","2.1655787","2"
"41.347556","2.1124964","2"
"41.3547536","2.0882045","2"
"41.3979392","2.2069649","2"
"41.3898419","2.1979679","2"
"41.356553","2.1457853","2"
"41.4069362","2.1277913","2"
"41.3799452","2.1583811","2"
"41.4060365","2.2132628","2"
"41.3970395","2.1979679","2"
"41.3502551","2.1610802","2"
"41.3934407","2.1790742","2"
"41.4042371","2.1268916","2"
"41.3610515","2.1664784","2"
"41.3907416","2.1475847","2"
"41.3817446","2.1277913","2"
"41.3889422","2.1574814","2"
"41.4069362","2.1835727","2"
"41.4087356","2.1943691","2"
"41.3493554","2.0819066","2"
"41.4123344","2.1763751","2"
"41.3970395","2.2222598","2"
"41.3268629","2.0945024","2"
"41.347556","2.1511835","2"
"41.4204317","2.2321565","2"
"41.4303284","2.1628796","2"
"41.410535","2.0828063","2"
"41.3484557","2.0468183","2"
"41.401538","2.1241925","2"
"41.4231308","2.2348556","2"
"41.428529","2.236655","2"
"41.3844437","2.110697","2"
"41.4132341","2.1151955","2"
"41.4159332","2.2285577","2"
"41.36555","2.1853721","2"
"41.3952401","2.2015667","2"
"41.4051368","2.164679","2"
"41.4357266","2.1691775","2"
"41.4321278","2.1907703","2"
"41.4303284","2.1754754","2"
"41.3871428","2.1421865","2"
"41.3556533","2.1295907","2"
"41.428529","2.164679","2"
"41.3970395","2.2060652","2"
"41.4249302","2.2123631","2"
"41.3457566","2.0360219","2"
"41.4132341","2.1412868","2"
"41.4186323","2.1511835","2"
"41.3394587","2.0432195","2"
"41.4150335","2.1277913","2"
"41.4096353","2.1115967","2"
"41.3160665","2.074709","2"
"41.3871428","2.1151955","2"
"41.4132341","2.1781745","2"
"41.36555","2.1610802","2"
"41.3034707","2.0675114","2"
"41.4087356","2.2294574","2"
"41.3970395","2.182673","2"
"41.392541","2.1898706","2"
"41.3529542","2.1511835","2"
"41.356553","2.0738093","2"
"41.4384257","2.2438526","2"
"41.3727476","2.137688","2"
"41.419532","2.1655787","2"
"41.3448569","2.0531162","2"
"41.3826443","2.1430862","2"
"41.4312281","2.2078646","2"
"41.3727476","2.1017","2"
"41.3799452","2.1259919","2"
"41.437526","2.1943691","2"
"41.3232641","2.1412868","2"
"41.4312281","2.1601805","2"
"41.3916413","2.1430862","2"
"41.3862431","2.1268916","2"
"41.3673494","2.1880712","2"
